Dia de Dt;Point Order;Polygon Id;Score;dia_mes_ano;Dt;State_City;Lat;Lng
16/05/2020;3;888199969dfffff;50,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,72127719;-35,24621986
16/05/2020;4;888199969dfffff;50,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,719530391;-35,25113021
16/05/2020;5;888199969dfffff;50,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,722920611;-35,25510569
16/05/2020;6;888199969dfffff;50,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,728057668;-35,25417075
16/05/2020;1;888199969bfffff;47,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,724563953;-35,26399189
16/05/2020;2;888199969bfffff;47,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,721173724;-35,26001621
16/05/2020;3;888199969bfffff;47,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,716036557;-35,26095112
16/05/2020;4;888199969bfffff;47,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,714289521;-35,26586169
16/05/2020;5;888199969bfffff;47,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,717679712;-35,26983746
16/05/2020;6;888199969bfffff;47,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,722816977;-35,26890258
16/05/2020;1;888199968dfffff;55,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,741927236;-35,22868417
16/05/2020;2;888199968dfffff;55,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,73853691;-35,22470913
16/05/2020;3;888199968dfffff;55,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,73340027;-35,22564419
16/05/2020;4;888199968dfffff;55,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,731653859;-35,23055425
16/05/2020;5;888199968dfffff;55,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,735044146;-35,23452937
16/05/2020;6;888199968dfffff;55,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,740180885;-35,23359434
16/05/2020;1;888199968bfffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,736687944;-35,24341492
16/05/2020;2;888199968bfffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,733297646;-35,2394396
16/05/2020;3;888199968bfffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,728160797;-35,2403746
16/05/2020;4;888199968bfffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,726414148;-35,24528489
16/05/2020;5;888199968bfffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,729804406;-35,24926029
16/05/2020;6;888199968bfffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,734941354;-35,24832532
16/05/2020;1;888199965dfffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,801918836;-35,2085775
16/05/2020;2;888199965dfffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,798528167;-35,20460255
16/05/2020;3;888199965dfffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,793392116;-35,20553775
16/05/2020;4;888199965dfffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,791646634;-35,21044787
16/05/2020;5;888199965dfffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,795037264;-35,21442289
16/05/2020;6;888199965dfffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,800173415;-35,21348772
16/05/2020;1;888199965bfffff;47,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,796682332;-35,22330841
16/05/2020;2;888199965bfffff;47,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,793291693;-35,21933318
16/05/2020;3;888199965bfffff;47,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,788155431;-35,22026832
16/05/2020;4;888199965bfffff;47,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,786409709;-35,22517866
16/05/2020;5;888199965bfffff;47,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,78980031;-35,22915398
16/05/2020;6;888199965bfffff;47,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,794936671;-35,22821886
16/05/2020;1;888199964bfffff;53,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,808800145;-35,20273213
16/05/2020;2;888199964bfffff;53,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,805409438;-35,19875727
16/05/2020;3;888199964bfffff;53,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,800273499;-35,1996925
16/05/2020;4;888199964bfffff;53,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,798528167;-35,20460255
16/05/2020;5;888199964bfffff;53,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,801918836;-35,2085775
16/05/2020;6;888199964bfffff;53,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,807054875;-35,2076423
16/05/2020;1;888199963bfffff;72,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,760930318;-35,20226412
16/05/2020;2;888199963bfffff;72,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,757539884;-35,19828954
16/05/2020;3;888199963bfffff;72,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,752403676;-35,19922471
16/05/2020;4;888199963bfffff;72,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,750657801;-35,20413443
16/05/2020;5;888199963bfffff;72,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,754048196;-35,2081091
16/05/2020;6;888199963bfffff;72,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,759184504;-35,20717396
16/05/2020;1;888199960bfffff;57,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,784865433;-35,20249812
16/05/2020;2;888199960bfffff;57,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,781474862;-35,1985234
16/05/2020;3;888199960bfffff;57,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,776338788;-35,19945859
16/05/2020;4;888199960bfffff;57,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,774593184;-35,20436848
16/05/2020;5;888199960bfffff;57,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,777983717;-35,20834329
16/05/2020;6;888199960bfffff;57,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,783119891;-35,20740812
16/05/2020;1;88819996edfffff;53,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,754048196;-35,2081091
16/05/2020;2;88819996edfffff;53,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,750657801;-35,20413443
16/05/2020;3;88819996edfffff;53,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,745521482;-35,20506956
16/05/2020;4;88819996edfffff;53,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,743775458;-35,20997934
16/05/2020;5;88819996edfffff;53,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,747165814;-35,2139541
16/05/2020;6;88819996edfffff;53,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,752302233;-35,21301899
16/05/2020;1;88819996ebfffff;55,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,748810067;-35,222839
16/05/2020;2;88819996ebfffff;55,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,745419701;-35,21886405
16/05/2020;3;88819996ebfffff;55,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,740283172;-35,21979913
16/05/2020;4;88819996ebfffff;55,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,73853691;-35,22470913
16/05/2020;5;88819996ebfffff;55,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,741927236;-35,22868417
16/05/2020;6;88819996ebfffff;55,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,747063865;-35,22774911
16/05/2020;1;88819996e1fffff;53,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,747165814;-35,2139541
16/05/2020;2;88819996e1fffff;53,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,743775458;-35,20997934
16/05/2020;3;88819996e1fffff;53,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,738639029;-35,21091445
16/05/2020;4;88819996e1fffff;53,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,736892856;-35,21582429
16/05/2020;5;88819996e1fffff;53,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,740283172;-35,21979913
16/05/2020;6;88819996e1fffff;53,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,745419701;-35,21886405
16/05/2020;1;88819996ddfffff;54,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,753742351;-35,24949589
16/05/2020;2;88819996ddfffff;54,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,750351955;-35,24552035
16/05/2020;3;88819996ddfffff;54,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,745215128;-35,24645535
16/05/2020;4;88819996ddfffff;54,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,743468599;-35,25136587
16/05/2020;5;88819996ddfffff;54,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,746858956;-35,25534149
16/05/2020;6;88819996ddfffff;54,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,751995882;-35,25440652
16/05/2020;1;88819996dbfffff;52,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,748502704;-35,264228
16/05/2020;2;88819996dbfffff;52,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,745112337;-35,26025217
16/05/2020;3;88819996dbfffff;52,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,739975301;-35,26118712
16/05/2020;4;88819996dbfffff;52,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,738228534;-35,26609786
16/05/2020;5;88819996dbfffff;52,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,741618862;-35,27007377
16/05/2020;6;88819996dbfffff;52,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,746755996;-35,26913885
16/05/2020;1;88819996d9fffff;54,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,755386288;-35,25838226
16/05/2020;2;88819996d9fffff;54,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,751995882;-35,25440652
16/05/2020;3;88819996d9fffff;54,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,746858956;-35,25534149
16/05/2020;4;88819996d9fffff;54,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,745112337;-35,26025217
16/05/2020;5;88819996d9fffff;54,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,748502704;-35,264228
16/05/2020;6;88819996d9fffff;54,70%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,753639729;-35,26329305
16/05/2020;1;88819996d7fffff;55,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,738331662;-35,25230084
16/05/2020;2;88819996d7fffff;55,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,734941354;-35,24832532
16/05/2020;3;88819996d7fffff;55,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,729804406;-35,24926029
16/05/2020;4;88819996d7fffff;55,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,728057668;-35,25417075
16/05/2020;5;88819996d7fffff;55,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,731447937;-35,25814635
16/05/2020;6;88819996d7fffff;55,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,736584983;-35,25721141
16/05/2020;1;88819996d5fffff;55,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,745215128;-35,24645535
16/05/2020;2;88819996d5fffff;55,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,741824781;-35,24247992
16/05/2020;3;88819996d5fffff;55,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,736687944;-35,24341492
16/05/2020;4;88819996d5fffff;55,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,734941354;-35,24832532
16/05/2020;5;88819996d5fffff;55,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,738331662;-35,25230084
16/05/2020;6;88819996d5fffff;55,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,743468599;-35,25136587
16/05/2020;1;88819996d3fffff;53,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,739975301;-35,26118712
16/05/2020;2;88819996d3fffff;53,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,736584983;-35,25721141
16/05/2020;3;88819996d3fffff;53,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,731447937;-35,25814635
16/05/2020;4;88819996d3fffff;53,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,729701109;-35,26305698
16/05/2020;5;88819996d3fffff;53,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,733091388;-35,26703277
16/05/2020;6;88819996d3fffff;53,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,738228534;-35,26609786
16/05/2020;1;88819996d1fffff;52,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,746858956;-35,25534149
16/05/2020;2;88819996d1fffff;52,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,743468599;-35,25136587
16/05/2020;3;88819996d1fffff;52,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,738331662;-35,25230084
16/05/2020;4;88819996d1fffff;52,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,736584983;-35,25721141
16/05/2020;5;88819996d1fffff;52,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,739975301;-35,26118712
16/05/2020;6;88819996d1fffff;52,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,745112337;-35,26025217
16/05/2020;1;88819996cdfffff;54,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,765863972;-35,22891906
16/05/2020;2;88819996cdfffff;54,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,762473507;-35,22494389
16/05/2020;3;88819996cdfffff;54,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,757337;-35,22587898
16/05/2020;4;88819996cdfffff;54,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,755590858;-35,23078921
16/05/2020;5;88819996cdfffff;54,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,758981284;-35,23476447
16/05/2020;6;88819996cdfffff;54,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,76411789;-35,23382941
16/05/2020;1;88819996cbfffff;48,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,760625488;-35,24365032
16/05/2020;2;88819996cbfffff;48,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,757235052;-35,23967487
16/05/2020;3;88819996cbfffff;48,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,752098336;-35,24060989
16/05/2020;4;88819996cbfffff;48,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,750351955;-35,24552035
16/05/2020;5;88819996cbfffff;48,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,753742351;-35,24949589
16/05/2020;6;88819996cbfffff;48,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,758879167;-35,24856089
16/05/2020;1;88819996c9fffff;59,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,767508364;-35,23780478
16/05/2020;2;88819996c9fffff;59,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,76411789;-35,23382941
16/05/2020;3;88819996c9fffff;59,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,758981284;-35,23476447
16/05/2020;4;88819996c9fffff;59,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,757235052;-35,23967487
16/05/2020;5;88819996c9fffff;59,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,760625488;-35,24365032
16/05/2020;6;88819996c9fffff;59,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,765762193;-35,24271529
16/05/2020;1;88819996c7fffff;52,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,750454241;-35,23172426
16/05/2020;2;88819996c7fffff;52,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,747063865;-35,22774911
16/05/2020;3;88819996c7fffff;52,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,741927236;-35,22868417
16/05/2020;4;88819996c7fffff;52,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,740180885;-35,23359434
16/05/2020;5;88819996c7fffff;52,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,743571222;-35,23756958
16/05/2020;6;88819996c7fffff;52,80%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,74870795;-35,23663455
16/05/2020;1;88819996c5fffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,757337;-35,22587898
16/05/2020;2;88819996c5fffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,753946585;-35,22190391
16/05/2020;3;88819996c5fffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,748810067;-35,222839
16/05/2020;4;88819996c5fffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,747063865;-35,22774911
16/05/2020;5;88819996c5fffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,750454241;-35,23172426
16/05/2020;6;88819996c5fffff;53,50%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,755590858;-35,23078921
16/05/2020;1;88819996c3fffff;53,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,752098336;-35,24060989
16/05/2020;2;88819996c3fffff;53,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,74870795;-35,23663455
16/05/2020;3;88819996c3fffff;53,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,743571222;-35,23756958
16/05/2020;4;88819996c3fffff;53,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,741824781;-35,24247992
16/05/2020;5;88819996c3fffff;53,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,745215128;-35,24645535
16/05/2020;6;88819996c3fffff;53,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,750351955;-35,24552035
16/05/2020;1;88819996c1fffff;53,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,758981284;-35,23476447
16/05/2020;2;88819996c1fffff;53,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,755590858;-35,23078921
16/05/2020;3;88819996c1fffff;53,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,750454241;-35,23172426
16/05/2020;4;88819996c1fffff;53,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,74870795;-35,23663455
16/05/2020;5;88819996c1fffff;53,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,752098336;-35,24060989
16/05/2020;6;88819996c1fffff;53,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,757235052;-35,23967487
16/05/2020;1;88819d2eb7fffff;62,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,870133853;-35,23289944
16/05/2020;2;88819d2eb7fffff;62,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,866742804;-35,2289236
16/05/2020;3;88819d2eb7fffff;62,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,861606858;-35,22985881
16/05/2020;4;88819d2eb7fffff;62,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,859861861;-35,23476982
16/05/2020;5;88819d2eb7fffff;62,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,863252872;-35,23874574
16/05/2020;6;88819d2eb7fffff;62,20%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,868388917;-35,23781057
16/05/2020;1;88819d2eb5fffff;62,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,87701457;-35,22705316
16/05/2020;2;88819d2eb5fffff;62,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,873623483;-35,2230774
16/05/2020;3;88819d2eb5fffff;62,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,86848765;-35,22401264
16/05/2020;4;88819d2eb5fffff;62,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,866742804;-35,2289236
16/05/2020;5;88819d2eb5fffff;62,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,870133853;-35,23289944
16/05/2020;6;88819d2eb5fffff;62,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,875269786;-35,23196423
16/05/2020;1;88819d2cebfffff;57,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,856668324;-35,20320019
16/05/2020;2;88819d2cebfffff;57,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,853277349;-35,19922506
16/05/2020;3;88819d2cebfffff;57,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,848141686;-35,20016035
16/05/2020;4;88819d2cebfffff;57,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,846396899;-35,20507074
16/05/2020;5;88819d2cebfffff;57,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,849787837;-35,20904596
16/05/2020;6;88819d2cebfffff;57,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,854923599;-35,2081107
16/05/2020;1;88819d2ce9fffff;60,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,863548548;-35,19735445
16/05/2020;2;88819d2ce9fffff;60,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,860157533;-35,19337941
16/05/2020;3;88819d2ce9fffff;60,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,855021984;-35,19431472
16/05/2020;4;88819d2ce9fffff;60,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,853277349;-35,19922506
16/05/2020;5;88819d2ce9fffff;60,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,856668324;-35,20320019
16/05/2020;6;88819d2ce9fffff;60,90%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,861803974;-35,2022649
16/05/2020;1;88819d2ce3fffff;64,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,848141686;-35,20016035
16/05/2020;2;88819d2ce3fffff;64,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,844750757;-35,19618533
16/05/2020;3;88819d2ce3fffff;64,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,839615081;-35,19712061
16/05/2020;4;88819d2ce3fffff;64,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,837870234;-35,20203089
16/05/2020;5;88819d2ce3fffff;64,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,841261124;-35,206006
16/05/2020;6;88819d2ce3fffff;64,00%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,846396899;-35,20507074
16/05/2020;1;88819d2cddfffff;47,60%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,861606858;-35,22985881
16/05/2020;2;88819d2cddfffff;47,60%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,858215855;-35,22588308
16/05/2020;3;88819d2cddfffff;47,60%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,853079895;-35,22681829
16/05/2020;4;88819d2cddfffff;47,60%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,851334838;-35,23172919
16/05/2020;5;88819d2cddfffff;47,60%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,854725802;-35,235705
16/05/2020;6;88819d2cddfffff;47,60%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,859861861;-35,23476982
16/05/2020;1;88819d2cdbfffff;48,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,856371627;-35,24459208
16/05/2020;2;88819d2cdbfffff;48,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,852980654;-35,24061608
16/05/2020;3;88819d2cdbfffff;48,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,847844482;-35,24155123
16/05/2020;4;88819d2cdbfffff;48,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,846099184;-35,24646236
16/05/2020;5;88819d2cdbfffff;48,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,849490118;-35,25043845
16/05/2020;6;88819d2cdbfffff;48,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,854626389;-35,24950332
16/05/2020;1;88819d2cd9fffff;62,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,863252872;-35,23874574
16/05/2020;2;88819d2cd9fffff;62,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,859861861;-35,23476982
16/05/2020;3;88819d2cd9fffff;62,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,854725802;-35,235705
16/05/2020;4;88819d2cd9fffff;62,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,852980654;-35,24061608
16/05/2020;5;88819d2cd9fffff;62,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,856371627;-35,24459208
16/05/2020;6;88819d2cd9fffff;62,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,861507785;-35,24365693
16/05/2020;1;88819d2cd7fffff;42,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,846198765;-35,23266437
16/05/2020;2;88819d2cd7fffff;42,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,842807848;-35,22868867
16/05/2020;3;88819d2cd7fffff;42,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,837671761;-35,22962385
16/05/2020;4;88819d2cd7fffff;42,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,835926492;-35,2345347
16/05/2020;5;88819d2cd7fffff;42,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,839317371;-35,23851048
16/05/2020;6;88819d2cd7fffff;42,40%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,844453556;-35,23757533
16/05/2020;1;88819d2cd3fffff;51,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,847844482;-35,24155123
16/05/2020;2;88819d2cd3fffff;51,30%;16/05/2020;16/05/2020;Rio Grande do Norte - Natal;-5,844453556;-35,23757533
