epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
21,2020-05-21,18,RN,Grossos,2404408,city,6,57.78677,1,1,0,0.1667,10383,False,False
21,2020-05-21,27,RN,Guamaré,2404507,city,21,134.10818,4,0,0,0.0,15659,False,False
21,2020-05-21,33,RN,Ielmo Marinho,2404606,city,12,87.17129,2,0,0,0.0,13766,False,False
21,2020-05-21,55,RN,Importados/Indefinidos,,city,14,,0,3,0,0.2143,,False,False
21,2020-05-21,36,RN,Ipanguaçu,2404705,city,22,142.01795,2,4,0,0.1818,15491,False,False
21,2020-05-21,3,RN,Ipueira,2404804,city,1,44.62294,0,0,0,0.0,2241,False,False
21,2020-05-21,25,RN,Itajá,2404853,city,7,92.7398,1,1,0,0.1429,7548,False,False
21,2020-05-21,11,RN,Itaú,2404903,city,12,204.15107,0,0,0,0.0,5878,False,False
21,2020-05-21,35,RN,Jaçanã,2405009,city,5,54.74652,0,0,0,0.0,9133,False,False
21,2020-05-21,4,RN,Janduís,2405207,city,1,18.98254,0,0,0,0.0,5268,False,False
21,2020-05-21,40,RN,Januário Cicco,2405306,city,2,19.64444,0,0,0,0.0,10181,False,False
21,2020-05-21,4,RN,Jardim de Angicos,2405504,city,1,38.28484,0,0,0,0.0,2612,False,False
21,2020-05-21,10,RN,Jardim do Seridó,2405702,city,3,24.20136,1,0,0,0.0,12396,False,False
21,2020-05-21,29,RN,João Câmara,2405801,city,5,14.30411,0,1,0,0.2,34955,False,False
21,2020-05-21,11,RN,Jucurutu,2406106,city,3,16.39792,0,0,0,0.0,18295,False,False
21,2020-05-21,4,RN,Lagoa d Anta,2406205,city,1,14.77323,0,0,0,0.0,6769,False,False
21,2020-05-21,40,RN,Lagoa de Pedras,2406304,city,2,26.51113,0,1,0,0.5,7544,False,False
21,2020-05-21,10,RN,Lagoa Nova,2406502,city,2,12.80902,0,0,0,0.0,15614,False,False
21,2020-05-21,24,RN,Lagoa Salgada,2406601,city,2,24.25713,0,0,0,0.0,8245,False,False
21,2020-05-21,17,RN,Lajes,2406700,city,1,8.86761,0,0,0,0.0,11277,False,False
21,2020-05-21,33,RN,Lajes Pintadas,2406809,city,5,105.06409,0,0,0,0.0,4759,False,False
21,2020-05-21,53,RN,Luís Gomes,2407005,city,1,9.88533,0,0,0,0.0,10116,False,False
21,2020-05-21,55,RN,Macaíba,2407104,city,60,74.26478,0,5,0,0.0833,80792,False,False
21,2020-05-21,14,RN,Macau,2407203,city,19,59.72213,0,0,0,0.0,31814,False,False
21,2020-05-21,9,RN,Martins,2407401,city,2,22.92264,0,0,0,0.0,8725,False,False
21,2020-05-21,20,RN,Maxaranguape,2407500,city,3,24.25026,0,1,0,0.3333,12371,False,False
21,2020-05-21,28,RN,Montanhas,2407708,city,6,53.32859,1,1,0,0.1667,11251,False,False
21,2020-05-21,55,RN,Monte Alegre,2407807,city,12,53.44973,0,0,0,0.0,22451,False,False
21,2020-05-21,62,RN,Mossoró,2408003,city,736,247.49645,31,36,1,0.0489,297378,False,False
21,2020-05-21,71,RN,Natal,2408102,city,1727,195.33503,59,49,0,0.0284,884122,False,False
21,2020-05-21,39,RN,Nísia Floresta,2408201,city,15,54.34389,1,1,0,0.0667,27602,False,False
21,2020-05-21,24,RN,Nova Cruz,2408300,city,15,40.16817,0,0,0,0.0,37343,False,False
21,2020-05-21,27,RN,Ouro Branco,2408508,city,1,20.78138,0,0,0,0.0,4812,False,False
21,2020-05-21,9,RN,Paraná,2408607,city,1,23.50729,0,0,0,0.0,4254,False,False
21,2020-05-21,17,RN,Paraú,2408706,city,2,53.07856,0,0,0,0.0,3768,False,False
21,2020-05-21,14,RN,Parazinho,2408805,city,1,19.0949,0,0,0,0.0,5237,False,False
21,2020-05-21,22,RN,Parelhas,2408904,city,4,18.62458,0,0,0,0.0,21477,False,False
21,2020-05-21,63,RN,Parnamirim,2403251,city,340,130.03454,23,8,0,0.0235,261469,False,False
21,2020-05-21,55,RN,Passa e Fica,2409100,city,1,7.53182,0,0,0,0.0,13277,False,False
21,2020-05-21,3,RN,Patu,2409308,city,1,7.84006,0,0,0,0.0,12755,False,False
21,2020-05-21,39,RN,Pau dos Ferros,2409407,city,19,62.51234,0,1,0,0.0526,30394,False,False
21,2020-05-21,19,RN,Pedra Grande,2409506,city,2,61.7856,0,0,0,0.0,3237,False,False
21,2020-05-21,5,RN,Pedro Avelino,2409704,city,1,14.88982,0,0,0,0.0,6716,False,False
21,2020-05-21,17,RN,Pedro Velho,2409803,city,2,13.50804,0,0,0,0.0,14806,False,False
21,2020-05-21,23,RN,Pendências,2409902,city,15,99.14733,2,1,0,0.0667,15129,False,False
21,2020-05-21,21,RN,Pilões,2410009,city,2,52.11047,0,0,0,0.0,3838,False,False
21,2020-05-21,35,RN,Poço Branco,2410108,city,3,19.46409,0,0,0,0.0,15413,False,False
21,2020-05-21,22,RN,Portalegre,2410207,city,2,25.42265,0,0,0,0.0,7867,False,False
21,2020-05-21,19,RN,Porto do Mangue,2410256,city,3,46.60556,1,0,0,0.0,6437,False,False
21,2020-05-21,21,RN,Riacho da Cruz,2410702,city,3,83.8223,0,1,0,0.3333,3579,False,False
21,2020-05-21,21,RN,Riachuelo,2410900,city,4,49.2126,0,0,0,0.0,8128,False,False
21,2020-05-21,4,RN,Rio do Fogo,2408953,city,6,55.30973,0,0,0,0.0,10848,False,False
21,2020-05-21,10,RN,Rodolfo Fernandes,2411007,city,1,22.38639,0,0,0,0.0,4467,False,False
21,2020-05-21,2,RN,Ruy Barbosa,2411106,city,2,55.55556,0,0,0,0.0,3600,False,False
21,2020-05-21,41,RN,Santa Cruz,2411205,city,23,57.97248,1,0,0,0.0,39674,False,False
21,2020-05-21,25,RN,Santa Maria,2409332,city,2,36.02954,0,0,0,0.0,5551,False,False
21,2020-05-21,14,RN,Santana do Matos,2411403,city,7,54.72598,1,0,0,0.0,12791,False,False
21,2020-05-21,49,RN,Santo Antônio,2411502,city,19,78.72058,0,1,0,0.0526,24136,False,False
21,2020-05-21,2,RN,São Bento do Norte,2411601,city,2,72.8067,1,0,0,0.0,2747,False,False
21,2020-05-21,2,RN,São Bento do Trairí,2411700,city,1,22.47696,0,0,0,0.0,4449,False,False
21,2020-05-21,3,RN,São Fernando,2411809,city,1,27.90179,0,0,0,0.0,3584,False,False
21,2020-05-21,55,RN,São Gonçalo do Amarante,2412005,city,119,116.21094,7,7,0,0.0588,102400,False,False
21,2020-05-21,55,RN,São José de Mipibu,2412203,city,37,84.28438,0,3,0,0.0811,43899,False,False
21,2020-05-21,35,RN,São Miguel,2412500,city,17,72.28198,0,0,0,0.0,23519,False,False
21,2020-05-21,38,RN,São Miguel do Gostoso,2412559,city,2,19.45147,0,0,0,0.0,10282,False,False
21,2020-05-21,24,RN,São Paulo do Potengi,2412609,city,4,22.75442,1,0,0,0.0,17579,False,False
21,2020-05-21,47,RN,São Pedro,2412708,city,5,83.73807,0,0,0,0.0,5971,False,False
21,2020-05-21,34,RN,São Rafael,2412807,city,9,109.72933,0,1,0,0.1111,8202,False,False
21,2020-05-21,20,RN,São Tomé,2412906,city,10,90.45681,1,1,0,0.1,11055,False,False
21,2020-05-21,14,RN,São Vicente,2413003,city,1,15.56663,0,0,0,0.0,6424,False,False
21,2020-05-21,16,RN,Senador Elói de Souza,2413102,city,1,16.43115,0,0,0,0.0,6086,False,False
21,2020-05-21,14,RN,Senador Georgino Avelino,2413201,city,3,67.56757,0,1,0,0.3333,4440,False,False
21,2020-05-21,10,RN,Serra Caiada,2410306,city,2,19.24002,0,0,0,0.0,10395,False,False
21,2020-05-21,36,RN,Serra de São Bento,2413300,city,1,17.35509,0,0,0,0.0,5762,False,False
21,2020-05-21,24,RN,Serra do Mel,2413359,city,4,33.50645,2,0,0,0.0,11938,False,False
21,2020-05-21,30,RN,Serra Negra do Norte,2413409,city,3,37.13791,0,2,0,0.6667,8078,False,False
21,2020-05-21,8,RN,Severiano Melo,2413607,city,1,40.98361,0,0,0,0.0,2440,False,False
21,2020-05-21,21,RN,Taboleiro Grande,2413805,city,5,194.85581,0,1,0,0.2,2566,False,False
21,2020-05-21,47,RN,Taipu,2413904,city,2,16.28797,0,1,0,0.5,12279,False,False
21,2020-05-21,47,RN,Tenente Ananias,2414100,city,10,92.71278,0,2,0,0.2,10786,False,False
21,2020-05-21,9,RN,Tenente Laurentino Cruz,2414159,city,1,16.80108,0,0,0,0.0,5952,False,False
21,2020-05-21,55,RN,Tibau,2411056,city,12,292.25524,0,0,0,0.0,4106,False,False
21,2020-05-21,8,RN,Tibau do Sul,2414209,city,2,14.10437,0,0,0,0.0,14180,False,False
21,2020-05-21,35,RN,Touros,2414407,city,20,60.08352,2,2,0,0.1,33287,False,False
21,2020-05-21,10,RN,Umarizal,2414506,city,2,18.94837,0,0,0,0.0,10555,False,False
21,2020-05-21,16,RN,Upanema,2414605,city,2,13.6435,0,0,0,0.0,14659,False,False
21,2020-05-21,6,RN,Várzea,2414704,city,1,18.18182,0,0,0,0.0,5500,False,False
21,2020-05-21,1,RN,Viçosa,2414902,city,1,58.20722,1,0,0,0.0,1718,False,False
21,2020-05-21,71,RN,,24,state,4251,121.21979,191,181,3,0.0426,3506853,False,False
21,2020-05-20,38,RN,Acari,2400109,city,2,17.95977,1,0,0,0.0,11136,False,False
21,2020-05-20,54,RN,Açu,2400208,city,89,153.40331,5,4,0,0.0449,58017,False,False
21,2020-05-20,16,RN,Afonso Bezerra,2400307,city,5,45.31038,0,1,0,0.2,11035,False,False
21,2020-05-20,30,RN,Alexandria,2400505,city,5,36.82699,0,1,0,0.2,13577,False,False
21,2020-05-20,9,RN,Almino Afonso,2400604,city,1,21.11932,0,0,0,0.0,4735,False,False
21,2020-05-20,33,RN,Alto do Rodrigues,2400703,city,20,137.65572,0,2,0,0.1,14529,False,False
21,2020-05-20,7,RN,Angicos,2400802,city,2,17.07359,0,0,0,0.0,11714,False,False
21,2020-05-20,10,RN,Antônio Martins,2400901,city,1,13.9958,0,0,0,0.0,7145,False,False
21,2020-05-20,52,RN,Apodi,2401008,city,148,412.88883,17,2,0,0.0135,35845,False,False
21,2020-05-20,46,RN,Areia Branca,2401107,city,109,392.45337,10,11,2,0.1009,27774,False,False
21,2020-05-20,26,RN,Arês,2401206,city,3,20.97022,0,0,0,0.0,14306,False,False
21,2020-05-20,48,RN,Baía Formosa,2401404,city,3,32.35897,0,0,0,0.0,9271,False,False
21,2020-05-20,33,RN,Baraúna,2401453,city,62,218.5099,4,2,0,0.0323,28374,False,False
21,2020-05-20,35,RN,Barcelona,2401503,city,1,25.01251,0,0,0,0.0,3998,False,False
21,2020-05-20,33,RN,Bento Fernandes,2401602,city,2,36.38348,0,0,0,0.0,5497,False,False
21,2020-05-20,21,RN,Bom Jesus,2401701,city,3,29.38296,0,1,0,0.3333,10210,False,False
21,2020-05-20,22,RN,Brejinho,2401800,city,2,15.74927,0,0,0,0.0,12699,False,False
21,2020-05-20,9,RN,Caiçara do Norte,2401859,city,3,45.80852,0,0,0,0.0,6549,False,False
21,2020-05-20,3,RN,Caiçara do Rio do Vento,2401909,city,1,27.14441,0,0,0,0.0,3684,False,False
21,2020-05-20,54,RN,Caicó,2402006,city,17,25.01766,2,0,0,0.0,67952,False,False
21,2020-05-20,29,RN,Campo Redondo,2402105,city,4,35.66016,1,0,0,0.0,11217,False,False
21,2020-05-20,39,RN,Canguaretama,2402204,city,43,125.45221,1,7,0,0.1628,34276,False,False
21,2020-05-20,48,RN,Caraúbas,2402303,city,8,39.03772,1,0,0,0.0,20493,False,False
21,2020-05-20,29,RN,Carnaúba dos Dantas,2402402,city,1,12.22494,0,1,0,1.0,8180,False,False
21,2020-05-20,52,RN,Carnaubais,2402501,city,1,9.29454,0,0,0,0.0,10759,False,False
21,2020-05-20,50,RN,Ceará Mirim,2402600,city,44,59.86639,6,5,0,0.1136,73497,False,False
21,2020-05-20,39,RN,Cerro Corá,2402709,city,1,8.94534,0,1,0,1.0,11179,False,False
21,2020-05-20,37,RN,Coronel João Pessoa,2402907,city,2,40.71661,0,1,0,0.5,4912,False,False
21,2020-05-20,1,RN,Cruzeta,2403004,city,1,12.50313,1,0,0,0.0,7998,False,False
21,2020-05-20,38,RN,Currais Novos,2403103,city,16,35.72545,2,0,0,0.0,44786,False,False
21,2020-05-20,1,RN,Doutor Severiano,2403202,city,1,14.13228,1,0,0,0.0,7076,False,False
21,2020-05-20,40,RN,Encanto,2403301,city,12,212.84143,0,2,0,0.1667,5638,False,False
21,2020-05-20,3,RN,Espírito Santo,2403509,city,1,9.51928,0,0,0,0.0,10505,False,False
21,2020-05-20,48,RN,Extremoz,2403608,city,63,220.41073,7,1,0,0.0159,28583,False,False
21,2020-05-20,17,RN,Felipe Guerra,2403707,city,32,534.67001,6,0,0,0.0,5985,False,False
21,2020-05-20,29,RN,Fernando Pedroza,2403756,city,1,32.74394,0,0,0,0.0,3054,False,False
21,2020-05-20,3,RN,Florânia,2403806,city,1,10.96972,0,0,0,0.0,9116,False,False
21,2020-05-20,3,RN,Frutuoso Gomes,2404002,city,2,49.16421,0,0,0,0.0,4068,False,False
21,2020-05-20,4,RN,Galinhos,2404101,city,1,35.89375,0,0,0,0.0,2786,False,False
21,2020-05-20,16,RN,Goianinha,2404200,city,13,49.37709,1,0,0,0.0,26328,False,False
21,2020-05-20,9,RN,Governador Dix Sept Rosado,2404309,city,6,46.02286,1,0,0,0.0,13037,False,False
21,2020-05-20,17,RN,Grossos,2404408,city,5,48.15564,0,1,0,0.2,10383,False,False
21,2020-05-20,26,RN,Guamaré,2404507,city,17,108.56377,1,0,0,0.0,15659,False,False
21,2020-05-20,32,RN,Ielmo Marinho,2404606,city,10,72.64274,1,0,0,0.0,13766,False,False
21,2020-05-20,54,RN,Importados/Indefinidos,,city,14,,0,3,0,0.2143,,False,False
21,2020-05-20,35,RN,Ipanguaçu,2404705,city,20,129.10722,0,4,0,0.2,15491,False,False
21,2020-05-20,2,RN,Ipueira,2404804,city,1,44.62294,0,0,0,0.0,2241,False,False
21,2020-05-20,24,RN,Itajá,2404853,city,6,79.49126,0,1,0,0.1667,7548,False,False
21,2020-05-20,10,RN,Itaú,2404903,city,12,204.15107,0,0,0,0.0,5878,False,False
21,2020-05-20,34,RN,Jaçanã,2405009,city,5,54.74652,2,0,0,0.0,9133,False,False
21,2020-05-20,3,RN,Janduís,2405207,city,1,18.98254,0,0,0,0.0,5268,False,False
21,2020-05-20,39,RN,Januário Cicco,2405306,city,2,19.64444,0,0,0,0.0,10181,False,False
21,2020-05-20,3,RN,Jardim de Angicos,2405504,city,1,38.28484,0,0,0,0.0,2612,False,False
21,2020-05-20,9,RN,Jardim do Seridó,2405702,city,2,16.13424,0,0,0,0.0,12396,False,False
21,2020-05-20,28,RN,João Câmara,2405801,city,5,14.30411,1,1,0,0.2,34955,False,False
21,2020-05-20,10,RN,Jucurutu,2406106,city,3,16.39792,0,0,0,0.0,18295,False,False
21,2020-05-20,3,RN,Lagoa d Anta,2406205,city,1,14.77323,0,0,0,0.0,6769,False,False
21,2020-05-20,39,RN,Lagoa de Pedras,2406304,city,2,26.51113,0,1,0,0.5,7544,False,False
21,2020-05-20,9,RN,Lagoa Nova,2406502,city,2,12.80902,1,0,0,0.0,15614,False,False
21,2020-05-20,23,RN,Lagoa Salgada,2406601,city,2,24.25713,0,0,0,0.0,8245,False,False
21,2020-05-20,16,RN,Lajes,2406700,city,1,8.86761,0,0,0,0.0,11277,False,False
21,2020-05-20,32,RN,Lajes Pintadas,2406809,city,5,105.06409,0,0,0,0.0,4759,False,False
21,2020-05-20,52,RN,Luís Gomes,2407005,city,1,9.88533,0,0,0,0.0,10116,False,False
21,2020-05-20,54,RN,Macaíba,2407104,city,60,74.26478,2,5,1,0.0833,80792,False,False
21,2020-05-20,13,RN,Macau,2407203,city,19,59.72213,2,0,0,0.0,31814,False,False
21,2020-05-20,8,RN,Martins,2407401,city,2,22.92264,0,0,0,0.0,8725,False,False
21,2020-05-20,19,RN,Maxaranguape,2407500,city,3,24.25026,0,1,0,0.3333,12371,False,False
21,2020-05-20,27,RN,Montanhas,2407708,city,5,44.44049,0,1,0,0.2,11251,False,False
21,2020-05-20,54,RN,Monte Alegre,2407807,city,12,53.44973,0,0,0,0.0,22451,False,False
21,2020-05-20,61,RN,Mossoró,2408003,city,705,237.07201,40,35,2,0.0496,297378,False,False
21,2020-05-20,70,RN,Natal,2408102,city,1668,188.66175,85,49,3,0.0294,884122,False,False
21,2020-05-20,38,RN,Nísia Floresta,2408201,city,14,50.72096,1,1,0,0.0714,27602,False,False
21,2020-05-20,23,RN,Nova Cruz,2408300,city,15,40.16817,6,0,0,0.0,37343,False,False
21,2020-05-20,26,RN,Ouro Branco,2408508,city,1,20.78138,0,0,0,0.0,4812,False,False
21,2020-05-20,8,RN,Paraná,2408607,city,1,23.50729,0,0,0,0.0,4254,False,False
21,2020-05-20,16,RN,Paraú,2408706,city,2,53.07856,0,0,0,0.0,3768,False,False
21,2020-05-20,13,RN,Parazinho,2408805,city,1,19.0949,0,0,0,0.0,5237,False,False
21,2020-05-20,21,RN,Parelhas,2408904,city,4,18.62458,0,0,0,0.0,21477,False,False
21,2020-05-20,62,RN,Parnamirim,2403251,city,317,121.23808,24,8,0,0.0252,261469,False,False
21,2020-05-20,54,RN,Passa e Fica,2409100,city,1,7.53182,0,0,0,0.0,13277,False,False
21,2020-05-20,2,RN,Patu,2409308,city,1,7.84006,0,0,0,0.0,12755,False,False
21,2020-05-20,38,RN,Pau dos Ferros,2409407,city,19,62.51234,0,1,0,0.0526,30394,False,False
21,2020-05-20,18,RN,Pedra Grande,2409506,city,2,61.7856,0,0,0,0.0,3237,False,False
21,2020-05-20,4,RN,Pedro Avelino,2409704,city,1,14.88982,0,0,0,0.0,6716,False,False
21,2020-05-20,16,RN,Pedro Velho,2409803,city,2,13.50804,0,0,0,0.0,14806,False,False
21,2020-05-20,22,RN,Pendências,2409902,city,13,85.92769,3,1,0,0.0769,15129,False,False
21,2020-05-20,20,RN,Pilões,2410009,city,2,52.11047,0,0,0,0.0,3838,False,False
21,2020-05-20,34,RN,Poço Branco,2410108,city,3,19.46409,1,0,0,0.0,15413,False,False
21,2020-05-20,21,RN,Portalegre,2410207,city,2,25.42265,0,0,0,0.0,7867,False,False
21,2020-05-20,18,RN,Porto do Mangue,2410256,city,2,31.07037,0,0,0,0.0,6437,False,False
21,2020-05-20,20,RN,Riacho da Cruz,2410702,city,3,83.8223,0,1,0,0.3333,3579,False,False
21,2020-05-20,20,RN,Riachuelo,2410900,city,4,49.2126,1,0,0,0.0,8128,False,False
21,2020-05-20,3,RN,Rio do Fogo,2408953,city,6,55.30973,0,0,0,0.0,10848,False,False
21,2020-05-20,9,RN,Rodolfo Fernandes,2411007,city,1,22.38639,0,0,0,0.0,4467,False,False
21,2020-05-20,1,RN,Ruy Barbosa,2411106,city,2,55.55556,2,0,0,0.0,3600,False,False
21,2020-05-20,40,RN,Santa Cruz,2411205,city,22,55.45193,0,0,0,0.0,39674,False,False
21,2020-05-20,24,RN,Santa Maria,2409332,city,2,36.02954,0,0,0,0.0,5551,False,False
21,2020-05-20,13,RN,Santana do Matos,2411403,city,6,46.90798,0,0,0,0.0,12791,False,False
21,2020-05-20,48,RN,Santo Antônio,2411502,city,19,78.72058,2,1,0,0.0526,24136,False,False
21,2020-05-20,1,RN,São Bento do Norte,2411601,city,1,36.40335,1,0,0,0.0,2747,False,False
21,2020-05-20,1,RN,São Bento do Trairí,2411700,city,1,22.47696,1,0,0,0.0,4449,False,False
21,2020-05-20,2,RN,São Fernando,2411809,city,1,27.90179,0,0,0,0.0,3584,False,False
21,2020-05-20,54,RN,São Gonçalo do Amarante,2412005,city,112,109.375,10,7,0,0.0625,102400,False,False
21,2020-05-20,54,RN,São José de Mipibu,2412203,city,37,84.28438,1,3,0,0.0811,43899,False,False
21,2020-05-20,34,RN,São Miguel,2412500,city,17,72.28198,0,0,0,0.0,23519,False,False
21,2020-05-20,37,RN,São Miguel do Gostoso,2412559,city,2,19.45147,1,0,0,0.0,10282,False,False
21,2020-05-20,23,RN,São Paulo do Potengi,2412609,city,3,17.06582,0,0,0,0.0,17579,False,False
21,2020-05-20,46,RN,São Pedro,2412708,city,5,83.73807,3,0,0,0.0,5971,False,False
21,2020-05-20,33,RN,São Rafael,2412807,city,9,109.72933,0,1,0,0.1111,8202,False,False
21,2020-05-20,19,RN,São Tomé,2412906,city,9,81.41113,0,1,0,0.1111,11055,False,False
21,2020-05-20,13,RN,São Vicente,2413003,city,1,15.56663,0,0,0,0.0,6424,False,False
21,2020-05-20,15,RN,Senador Elói de Souza,2413102,city,1,16.43115,0,0,0,0.0,6086,False,False
21,2020-05-20,13,RN,Senador Georgino Avelino,2413201,city,3,67.56757,0,1,0,0.3333,4440,False,False
21,2020-05-20,9,RN,Serra Caiada,2410306,city,2,19.24002,0,0,0,0.0,10395,False,False
21,2020-05-20,35,RN,Serra de São Bento,2413300,city,1,17.35509,0,0,0,0.0,5762,False,False
21,2020-05-20,23,RN,Serra do Mel,2413359,city,2,16.75322,1,0,0,0.0,11938,False,False
21,2020-05-20,29,RN,Serra Negra do Norte,2413409,city,3,37.13791,0,2,0,0.6667,8078,False,False
21,2020-05-20,7,RN,Severiano Melo,2413607,city,1,40.98361,0,0,0,0.0,2440,False,False
21,2020-05-20,20,RN,Taboleiro Grande,2413805,city,5,194.85581,0,1,0,0.2,2566,False,False
21,2020-05-20,46,RN,Taipu,2413904,city,2,16.28797,0,1,0,0.5,12279,False,False
21,2020-05-20,46,RN,Tenente Ananias,2414100,city,10,92.71278,1,2,0,0.2,10786,False,False
21,2020-05-20,8,RN,Tenente Laurentino Cruz,2414159,city,1,16.80108,0,0,0,0.0,5952,False,False
21,2020-05-20,54,RN,Tibau,2411056,city,12,292.25524,0,0,0,0.0,4106,False,False
21,2020-05-20,7,RN,Tibau do Sul,2414209,city,2,14.10437,-1,0,0,0.0,14180,False,False
21,2020-05-20,34,RN,Touros,2414407,city,18,54.07516,4,2,0,0.1111,33287,False,False
21,2020-05-20,9,RN,Umarizal,2414506,city,2,18.94837,0,0,0,0.0,10555,False,False
21,2020-05-20,15,RN,Upanema,2414605,city,2,13.6435,0,0,0,0.0,14659,False,False
21,2020-05-20,5,RN,Várzea,2414704,city,1,18.18182,0,0,0,0.0,5500,False,False
21,2020-05-20,70,RN,,24,state,4060,115.77332,264,178,8,0.0438,3506853,False,False
21,2020-05-19,37,RN,Acari,2400109,city,1,8.97989,0,0,0,0.0,11136,False,False
21,2020-05-19,53,RN,Açu,2400208,city,84,144.78515,4,4,0,0.0476,58017,False,False
21,2020-05-19,15,RN,Afonso Bezerra,2400307,city,5,45.31038,0,1,0,0.2,11035,False,False
21,2020-05-19,29,RN,Alexandria,2400505,city,5,36.82699,0,1,0,0.2,13577,False,False
21,2020-05-19,8,RN,Almino Afonso,2400604,city,1,21.11932,0,0,0,0.0,4735,False,False
21,2020-05-19,32,RN,Alto do Rodrigues,2400703,city,20,137.65572,4,2,0,0.1,14529,False,False
21,2020-05-19,6,RN,Angicos,2400802,city,2,17.07359,0,0,0,0.0,11714,False,False
21,2020-05-19,9,RN,Antônio Martins,2400901,city,1,13.9958,0,0,0,0.0,7145,False,False
21,2020-05-19,51,RN,Apodi,2401008,city,131,365.46241,12,2,0,0.0153,35845,False,False
21,2020-05-19,45,RN,Areia Branca,2401107,city,99,356.44848,14,9,0,0.0909,27774,False,False
21,2020-05-19,25,RN,Arês,2401206,city,3,20.97022,0,0,0,0.0,14306,False,False
21,2020-05-19,47,RN,Baía Formosa,2401404,city,3,32.35897,0,0,0,0.0,9271,False,False
21,2020-05-19,32,RN,Baraúna,2401453,city,58,204.41249,11,2,0,0.0345,28374,False,False
21,2020-05-19,34,RN,Barcelona,2401503,city,1,25.01251,0,0,0,0.0,3998,False,False
21,2020-05-19,32,RN,Bento Fernandes,2401602,city,2,36.38348,0,0,0,0.0,5497,False,False
21,2020-05-19,20,RN,Bom Jesus,2401701,city,3,29.38296,0,1,0,0.3333,10210,False,False
21,2020-05-19,21,RN,Brejinho,2401800,city,2,15.74927,0,0,0,0.0,12699,False,False
21,2020-05-19,8,RN,Caiçara do Norte,2401859,city,3,45.80852,1,0,0,0.0,6549,False,False
21,2020-05-19,2,RN,Caiçara do Rio do Vento,2401909,city,1,27.14441,0,0,0,0.0,3684,False,False
21,2020-05-19,53,RN,Caicó,2402006,city,15,22.07441,1,0,0,0.0,67952,False,False
21,2020-05-19,28,RN,Campo Redondo,2402105,city,3,26.74512,0,0,0,0.0,11217,False,False
21,2020-05-19,38,RN,Canguaretama,2402204,city,42,122.53472,3,7,0,0.1667,34276,False,False
21,2020-05-19,47,RN,Caraúbas,2402303,city,7,34.15801,2,0,0,0.0,20493,False,False
21,2020-05-19,28,RN,Carnaúba dos Dantas,2402402,city,1,12.22494,0,1,0,1.0,8180,False,False
21,2020-05-19,51,RN,Carnaubais,2402501,city,1,9.29454,-1,0,0,0.0,10759,False,False
21,2020-05-19,49,RN,Ceará Mirim,2402600,city,38,51.70279,7,5,0,0.1316,73497,False,False
21,2020-05-19,38,RN,Cerro Corá,2402709,city,1,8.94534,0,1,0,1.0,11179,False,False
21,2020-05-19,36,RN,Coronel João Pessoa,2402907,city,2,40.71661,0,1,0,0.5,4912,False,False
21,2020-05-19,37,RN,Currais Novos,2403103,city,14,31.25977,1,0,0,0.0,44786,False,False
21,2020-05-19,39,RN,Encanto,2403301,city,12,212.84143,0,2,0,0.1667,5638,False,False
21,2020-05-19,2,RN,Espírito Santo,2403509,city,1,9.51928,0,0,0,0.0,10505,False,False
21,2020-05-19,47,RN,Extremoz,2403608,city,56,195.92065,5,1,0,0.0179,28583,False,False
21,2020-05-19,16,RN,Felipe Guerra,2403707,city,26,434.41938,2,0,0,0.0,5985,False,False
21,2020-05-19,28,RN,Fernando Pedroza,2403756,city,1,32.74394,0,0,0,0.0,3054,False,False
21,2020-05-19,2,RN,Florânia,2403806,city,1,10.96972,0,0,0,0.0,9116,False,False
21,2020-05-19,2,RN,Frutuoso Gomes,2404002,city,2,49.16421,0,0,0,0.0,4068,False,False
21,2020-05-19,3,RN,Galinhos,2404101,city,1,35.89375,0,0,0,0.0,2786,False,False
21,2020-05-19,15,RN,Goianinha,2404200,city,12,45.57885,4,0,0,0.0,26328,False,False
21,2020-05-19,8,RN,Governador Dix Sept Rosado,2404309,city,5,38.35238,0,0,0,0.0,13037,False,False
21,2020-05-19,16,RN,Grossos,2404408,city,5,48.15564,0,1,0,0.2,10383,False,False
21,2020-05-19,25,RN,Guamaré,2404507,city,16,102.17766,-1,0,0,0.0,15659,False,False
21,2020-05-19,31,RN,Ielmo Marinho,2404606,city,9,65.37847,2,0,0,0.0,13766,False,False
21,2020-05-19,53,RN,Importados/Indefinidos,,city,14,,0,3,0,0.2143,,False,False
21,2020-05-19,34,RN,Ipanguaçu,2404705,city,20,129.10722,1,4,0,0.2,15491,False,False
21,2020-05-19,1,RN,Ipueira,2404804,city,1,44.62294,1,0,0,0.0,2241,False,False
21,2020-05-19,23,RN,Itajá,2404853,city,6,79.49126,2,1,1,0.1667,7548,False,False
21,2020-05-19,9,RN,Itaú,2404903,city,12,204.15107,0,0,0,0.0,5878,False,False
21,2020-05-19,33,RN,Jaçanã,2405009,city,3,32.84791,0,0,0,0.0,9133,False,False
21,2020-05-19,2,RN,Janduís,2405207,city,1,18.98254,0,0,0,0.0,5268,False,False
21,2020-05-19,38,RN,Januário Cicco,2405306,city,2,19.64444,0,0,0,0.0,10181,False,False
